ticker,model,RMSE,MAE,MAPE,R2
NVDA,LSTM,19.64689573139845,16.520006173856384,10.518035291669031,0.5030251288425993
NVDA,LinearRegression,5.870006408583056,4.461165804206485,3.201393768155268,0.9556367147147995
