Date,Actual_Direction,Predicted_Direction,Predicted_Probability,Correct
2022-09-16,1,1,0.575492511400107,True
2022-09-19,0,1,0.5864215796900039,False
2022-09-20,0,1,0.5774900323530006,False
2022-09-21,0,1,0.5992044307344908,False
2022-09-22,0,1,0.5734515028787956,False
2022-09-23,0,1,0.5826975854485416,False
2022-09-26,0,1,0.6048806324647669,False
2022-09-27,1,1,0.5797149159038056,True
2022-09-28,0,1,0.5961600907121816,False
2022-09-29,0,1,0.6422723681454037,False
2022-09-30,1,1,0.6113637314598434,True
2022-10-03,1,1,0.5541647256484393,True
2022-10-04,0,1,0.5432980256151598,False
2022-10-05,0,1,0.5850717209114875,False
2022-10-06,0,1,0.5495542432291435,False
2022-10-07,0,1,0.5095445390496844,False
2022-10-10,0,0,0.4930240906823542,True
2022-10-11,0,1,0.54805898331719,False
2022-10-12,1,1,0.5591741211911615,True
2022-10-13,0,1,0.5159699387321294,False
2022-10-14,1,1,0.5561585296300874,True
2022-10-17,1,1,0.5175837726721694,True
2022-10-18,0,1,0.5631800354128468,False
2022-10-19,0,1,0.5302598413860865,False
2022-10-20,1,1,0.5252614815399247,True
2022-10-21,1,0,0.4559572257856233,False
2022-10-24,1,1,0.5322104451994977,True
2022-10-25,0,1,0.528513144616964,False
2022-10-26,0,1,0.5241201926401936,False
2022-10-27,1,1,0.5025305476954244,True
2022-10-28,0,0,0.4460760459419876,True
2022-10-31,0,1,0.5112516071204527,False
2022-11-01,0,0,0.49962085799646966,True
2022-11-02,0,1,0.5169060349598376,False
2022-11-03,1,0,0.47455568586793634,False
2022-11-04,1,1,0.5390450073806309,True
2022-11-07,1,1,0.5541992088077746,True
2022-11-08,0,1,0.5730413413507601,False
2022-11-09,1,1,0.551968728095718,True
2022-11-10,1,0,0.4549450080950191,False
2022-11-11,0,1,0.5806264640448681,False
2022-11-14,1,1,0.5471886536008898,True
2022-11-15,0,1,0.5113538798936386,False
2022-11-16,0,0,0.4696810840286877,True
2022-11-17,1,1,0.5280665345530374,True
2022-11-18,0,1,0.5273139236097688,False
2022-11-21,1,1,0.5315149993699837,True
